PC1,PC2,PC3,PC4,PC5,cut_num,wear_VB1,wear_VB2,wear_VB3,wear_VB_avg
-10.178629349166945,6.478488160225839,-2.1076638483508034,-1.7843144082019142,-0.3271977806636138,1,62.78864802,9.896640679,14.62090844,29.102065713
-7.006234875784943,4.002266291871153,-2.2655912992563323,-0.5340715696455368,-0.07234730614581623,2,64.13604296,19.79328136,29.24181689,37.72371373666667
-4.1770797405656985,2.014371133424872,-0.03595240291287317,0.2011530603670511,-0.04944078616163571,3,65.36527295,29.68992204,43.86272533,46.30597344
-5.385665448770189,2.4570196819483066,-1.3685827201653427,0.6691675426135115,0.01994962342973543,4,66.4868801,39.58656272,58.48363377,54.852358863333336
-7.013673084352157,3.118204284046325,-2.7430249098826316,0.7641622333783793,0.39746334427868035,5,67.51080822,43.01999443,59.34575921,56.62552062
-3.5614654183485426,1.0513043687442254,-0.657775075801772,0.6722593462756614,0.3644344848061385,6,68.44642494,46.45342614,60.20788466,58.36924524666666
-2.367518264939597,0.5651850451858436,-0.09755934914642005,0.7673349398352733,0.4022076551788176,7,69.30254323,49.88685786,61.0700101,60.08647039666666
-3.5782701489521798,1.8674600884215644,2.2094017663171748,0.3292787337678478,-0.04904320008126003,8,70.08744241,53.32028957,61.93213554,61.77995583999999
-3.7904215512334316,1.2922040702243025,0.4552298184165891,0.543321218336667,-0.18083683449919927,9,70.8088887,58.52379832,62.6414184,63.99136847333333
-2.64270568439001,1.2011746331603064,0.8816098486123949,0.12457112191742067,-0.2620182329949177,10,71.47415519,63.72730707,63.35070125,66.18405450333334
-4.789013358555897,1.817323044141956,0.6881761864321088,0.5807064161021512,-0.14162946598952061,11,72.09004135,68.93081581,64.05998411,68.36028042333334
-4.180256923767105,1.3848452987319988,0.3354554079860937,0.5529822055877306,-0.12852722285995238,12,72.66289207,74.13432456,64.76926696,70.52216119666666
-3.0400288715878983,0.7173213980424133,0.9867499695967712,0.5861694341406722,0.06340637519230018,13,73.19861618,75.21507024,65.86080262,71.42482968
-4.525759103218398,1.6866698294136704,1.046170965776572,0.5748352353817718,0.02575883087051552,14,73.70270453,76.29581591,66.95233827,72.31695290333333
-5.186785965281147,2.107776035155,0.2743126268498344,0.20832456865904342,0.04990528405600523,15,74.18024756,77.37656158,68.04387392,73.20022768666666
-3.438611673925626,0.5433349654375956,1.2163165263970959,0.7013804574348933,-0.018888880125764042,16,74.63595243,78.45730726,69.13540957,74.07622308666667
-3.2509379787713804,0.5788536654387628,1.8466456947057843,0.4013087951673275,-0.08041929121844318,17,75.07415974,79.53805293,70.22694522,74.94638596333334
-3.09714429955723,0.7643122174821554,1.6359905934785774,0.24050366445813576,0.06976593093639931,18,75.4988597,80.6187986,71.31848087,75.81204639
-3.738053649405882,1.2955534876190167,1.2192196215800426,0.42871149579854767,-0.044164808827569874,19,75.91370798,81.69954428,72.41001653,76.67442292999999
-3.1051581170590437,0.99400293042805,0.6063918951118851,0.3029723884115419,0.19247122773551936,20,76.32204104,82.78028995,73.50155218,77.53462772333333
-5.84937192552605,1.9275963413116033,-0.3893164905622654,0.6041307184504879,-0.027820699771103397,21,76.72689103,83.61749165,73.83660575,78.06032947666667
-4.735376146958961,1.2963160743525457,0.5173053185013214,0.5214032278676693,-0.04879015755868828,22,77.13100039,84.45469334,74.17165933,78.58578435333334
-3.184452267245178,0.15654952889788779,1.090848996670852,0.28959247492690804,-0.05799108360057737,23,77.53683587,85.29189504,74.5067129,79.11181460333333
-3.953389605487095,0.8775883715017399,1.1734562709055825,0.1082428778855022,-0.1512306320013159,24,77.94660226,86.12909673,74.84176648,79.63915515666667
-4.187432621673851,0.8401189615863319,0.1564876257800323,0.31405285439394076,0.03674796645760961,25,78.36225568,86.96629843,75.17682005,80.16845805333334
-4.1803159187129255,0.6432645319769451,0.053027372285148276,0.3464848961454137,0.06753152123714322,26,78.78551648,87.80350012,75.51187363,80.70029674333333
-4.042267132401348,0.560488820457741,0.3975031824752963,0.2781885911799919,-0.14617733168048158,27,79.21788179,88.64070181,75.8469272,81.23517026666667
-3.7239560865697907,0.3078147729407478,0.4573379724982285,0.23998998188976736,-0.02855001115531208,28,79.66063762,89.47790351,76.18198078,81.77350730333335
-3.2085652863716985,-0.18413963237370085,0.8814920376363784,0.31211999750700536,-0.04964391454136485,29,80.11487062,90.3151052,76.51703435,82.31567005666666
-2.8765349813530974,-0.10501754497187116,0.8795641689060061,0.1694123828880998,-0.1073302110988399,30,80.58147952,91.1523069,76.85208793,82.86195811666666
-3.564053734433553,0.6199664867360246,1.382052840548056,0.41235572667752796,-0.06279568215057216,31,81.06118616,91.98950859,77.1871415,83.41261208333333
-4.767184801543618,1.4665751237029196,1.0270281623886368,0.27247176781169435,-0.16741292319024142,32,81.55454615,92.82671029,77.52219508,83.96781717333333
-2.1733553313842777,0.7058821152145569,1.0848561218983672,-0.48620851904845674,0.06878566276055546,33,82.06195924,93.25202035,77.98222132,84.43206697
-4.375591990470529,0.9919404922833722,-0.26818800185159597,-0.09046358780718555,0.14981298849626815,34,82.58367929,93.67733042,78.44224757,84.90108576
-2.5536246896760266,0.0990872180333427,0.620230473925667,-0.17020730207538548,0.14030784272053942,35,83.11982397,94.10264048,78.90227381,85.37491275333333
-3.252736395901134,0.767339459156199,1.4837887245425445,-0.41068607638866544,-0.15906667537181768,36,83.67038407,94.52795055,79.36230005,85.85354489000001
-2.740231305247494,0.3316472179708428,0.30588648980843,-0.5017721976626448,0.14977276432546577,37,84.23523251,94.95326061,79.8223263,86.33693980666668
-2.8355284622598855,0.30586539576215804,0.48538089160527903,-0.30885525606257724,0.22604762191567196,38,84.81413304,95.37857068,80.28235254,86.82501875333332
-3.2942184350473758,0.7154689520068742,0.21004111135778525,-0.5050260986292658,0.03991416018991464,39,85.40674866,95.80388075,80.74237878,87.31766939666666
-4.360880362995799,0.6727264280120091,-0.028483913625883116,0.033228145349748196,0.13503112407287443,40,86.01264963,96.22919081,81.20240503,87.81474849
-2.344520839329887,-0.2612410814774993,0.6781332377968805,-0.13694564646457966,0.19659301655381983,41,86.63132132,96.65450088,81.66243127,88.31608449
